Time,AvgPredGen,AvgPredNodes,AvgPredConnections,AvgPreyGen,AvgPreyNodes,AvgPreyConnections,predatorPop,predatorSpecies,preyPopulation,preySpecies
109.2,386,61,120,430,69,151,52,11,660,177
109.25,387,61,120,431,69,152,76,15,676,177
109.3,387,61,120,436,70,153,99,15,720,172
109.35,388,61,121,432,70,152,141,18,682,170
109.4,388,61,121,420,68,147,180,20,565,165
109.45,388,61,121,407,67,142,180,20,479,155
109.5,388,61,121,389,65,135,180,21,392,151
109.55,388,61,121,374,63,130,180,20,345,146
109.6,388,61,121,349,61,120,173,20,283,136
109.65,388,61,121,333,59,113,167,20,256,137
109.7,388,61,121,305,56,102,153,18,217,127
109.75,389,61,121,296,55,99,128,16,207,126
109.8,388,61,121,292,55,97,86,15,203,123
109.85,389,61,120,291,55,97,57,13,202,122
109.9,389,61,120,301,56,101,34,13,212,122
109.95,389,60,120,306,56,103,27,10,218,122
110,390,60,120,324,58,110,19,9,241,121
110.05,390,60,120,334,59,114,16,5,255,125
110.1,390,61,121,357,61,123,13,5,298,124
110.15,389,61,120,368,63,127,13,5,324,125
110.2,389,60,120,389,65,135,14,5,386,129
110.25,390,61,120,403,66,140,15,5,441,132
110.3,390,61,121,419,68,147,18,5,533,136
110.35,390,61,121,435,69,153,21,5,666,145
110.4,391,61,121,442,70,156,37,5,747,155
110.45,391,61,121,445,70,157,62,5,797,152
110.5,392,61,121,444,71,157,99,5,773,158
110.55,392,61,122,443,70,157,151,7,751,165
110.6,392,61,122,424,68,150,180,10,562,158
110.65,392,61,122,411,67,144,180,10,474,144
110.7,393,61,122,385,64,134,179,11,366,144
110.75,393,61,122,354,61,122,179,12,287,138
110.8,393,61,122,326,58,111,169,12,241,131
110.85,393,61,122,309,57,104,135,9,220,126
110.9,393,61,122,311,57,105,101,9,222,128
110.95,393,61,122,307,56,104,68,8,217,125
111,393,61,122,315,57,107,45,7,227,124
111.05,393,61,121,319,57,108,33,6,231,125
111.1,393,61,121,332,59,113,23,5,249,125
111.15,392,60,120,348,60,120,16,3,274,126
111.2,392,60,120,356,61,123,20,2,290,126
111.25,393,60,121,377,63,131,20,3,339,133
111.3,393,60,121,387,65,136,21,3,366,135
111.35,393,60,121,406,66,143,23,4,440,145
111.4,393,60,121,414,67,146,27,5,479,155
111.45,393,60,121,427,69,151,36,8,560,159
111.5,393,60,121,436,70,155,43,8,635,176
111.55,393,60,121,443,70,158,56,10,697,173
111.6,393,60,121,445,70,159,91,17,727,176
111.65,394,61,121,441,70,157,133,26,678,175
111.7,394,61,121,430,69,152,180,30,578,174
111.75,394,61,121,411,67,145,180,29,457,159
111.8,394,61,121,397,65,139,179,29,398,154
111.85,394,61,121,366,62,127,179,30,309,149
111.9,394,61,121,326,58,111,175,31,239,135
111.95,395,61,121,302,56,102,153,25,211,129
112,394,61,121,301,56,101,106,21,209,125
112.05,394,61,121,300,56,101,63,16,209,123
112.1,394,61,122,302,56,102,34,10,210,121
112.15,394,61,122,311,57,105,24,8,220,122
112.2,394,61,121,315,57,107,20,5,224,122
112.25,394,61,121,328,58,112,16,4,241,123
112.3,394,61,121,333,59,114,17,4,248,123
112.35,394,61,121,356,61,123,19,4,286,124
112.4,394,61,122,364,62,127,22,4,302,125
112.45,394,61,122,384,64,135,20,4,349,127
112.5,394,61,122,396,65,139,19,5,387,128
112.55,394,61,121,413,67,147,24,6,455,133
112.6,394,61,121,417,67,148,34,8,479,135
112.65,395,61,122,427,69,152,47,8,530,144
112.7,395,61,122,432,69,154,66,10,569,149
112.75,395,61,122,432,69,154,85,12,562,152
112.8,395,61,122,434,69,155,110,14,580,152
112.85,395,61,122,426,68,152,134,14,519,154
112.9,396,61,122,412,67,146,166,17,446,146
112.95,396,61,122,391,65,138,180,20,366,141
113,396,61,122,374,63,131,176,20,320,136
113.05,396,61,122,350,61,121,173,22,272,133
113.1,396,61,122,337,59,116,145,20,251,133
113.15,396,61,122,332,59,114,111,20,244,129
113.2,396,61,122,328,58,112,78,16,239,130
113.25,396,61,122,339,60,117,58,11,254,129
113.3,396,61,122,337,59,116,36,7,251,129
113.35,396,61,122,350,61,121,38,7,271,129
113.4,397,61,122,359,62,125,30,6,287,132
113.45,397,61,122,376,64,132,29,8,323,134
113.5,397,61,122,384,64,135,29,7,343,134
113.55,397,61,122,399,66,141,31,8,385,137
113.6,397,61,123,407,67,144,36,11,416,138
113.65,397,61,123,412,67,146,46,11,435,137
113.7,398,61,123,424,68,151,57,11,492,139
113.75,398,61,123,424,69,151,69,12,494,139
113.8,398,61,123,425,69,151,90,16,498,141
113.85,398,61,123,417,68,148,114,20,455,141
113.9,398,61,123,414,67,147,131,21,441,144
113.95,399,61,123,401,66,141,152,25,388,140
114,399,61,123,378,64,132,165,26,323,135
114.05,399,61,123,354,61,123,163,25,275,135
114.1,399,61,123,335,59,115,147,27,246,132
114.15,399,61,123,319,58,109,121,25,226,132
114.2,399,61,123,304,56,103,84,19,210,126
114.25,399,61,123,303,56,103,62,18,209,127
114.3,399,61,123,311,57,106,37,13,217,125
114.35,399,61,123,318,58,109,22,8,225,125
114.4,400,61,123,332,59,115,17,7,242,127
114.45,400,61,123,343,60,119,17,6,257,129
114.5,400,61,123,362,62,127,15,5,289,131
114.55,400,61,123,377,63,132,15,5,319,131
114.6,400,61,124,392,65,139,15,5,358,134
114.65,400,61,124,411,67,146,19,4,419,136
114.7,400,61,124,422,68,151,22,5,468,138
114.75,400,61,124,438,70,157,26,5,557,151
114.8,401,61,124,446,71,160,39,6,617,163
114.85,401,61,124,458,72,166,54,6,740,174
114.9,401,61,124,461,72,166,71,7,779,184
114.95,402,61,124,462,72,167,102,8,796,193
115,402,61,124,456,72,164,153,9,716,179
115.05,402,61,124,442,70,159,180,11,581,171
115.1,402,61,124,430,69,154,180,11,502,165
115.15,402,61,125,406,67,144,180,11,399,151
115.2,402,61,124,392,65,138,178,11,353,148
115.25,402,61,124,364,62,127,167,10,290,142
115.3,402,61,124,344,60,119,154,10,257,136
115.35,402,61,124,332,59,114,143,11,240,131
115.4,402,61,124,319,57,109,108,12,225,130
115.45,403,61,124,329,58,112,70,11,236,130
115.5,402,61,124,334,59,114,39,10,242,130
115.55,404,61,125,352,60,121,26,8,267,129
115.6,404,62,126,361,61,125,18,7,283,131
115.65,404,62,126,382,63,133,15,6,324,131
115.7,404,62,126,391,64,137,20,6,346,135
115.75,405,62,127,409,66,144,22,6,403,141
115.8,405,62,127,425,68,150,23,6,467,147
115.85,405,62,127,437,69,155,24,6,531,150
115.9,405,62,126,450,70,160,35,6,621,160
115.95,405,62,126,455,70,162,50,6,667,165
116,406,62,126,464,71,166,72,6,758,185
116.05,406,62,126,460,71,164,109,12,719,183
116.1,406,62,126,452,70,161,164,13,629,180
116.15,406,62,126,433,68,153,180,15,500,163
116.2,406,62,126,404,65,142,180,15,381,147
116.25,406,62,127,385,64,134,180,16,329,144
116.3,406,62,127,357,61,123,173,18,274,137
116.35,407,62,127,333,58,114,140,19,240,136
116.4,407,62,128,323,58,110,97,14,228,133
116.45,407,62,128,318,57,108,75,14,222,132
116.5,408,62,128,321,57,109,43,12,225,131
116.55,408,62,128,326,58,111,33,11,231,132
116.6,408,62,128,338,59,116,24,9,246,135
116.65,408,62,127,360,61,124,14,6,278,136
116.7,408,62,128,375,62,130,9,6,306,141
116.75,408,62,128,398,65,139,7,5,360,144
116.8,408,62,128,416,66,146,5,4,418,146
116.85,408,62,127,436,68,154,6,3,513,149
116.9,408,62,127,452,70,160,8,3,621,151
116.95,408,62,127,466,71,166,8,3,768,159
117,408,62,126,469,72,167,7,3,800,160
117.05,408,62,126,469,72,167,11,4,800,160
117.1,409,62,127,469,72,167,17,4,799,160
117.15,409,62,127,469,72,167,22,5,800,164
117.2,410,62,127,469,72,167,34,6,799,166
117.25,410,62,127,469,71,166,63,7,791,170
117.3,411,62,127,469,71,166,98,10,795,181
117.35,411,62,128,463,71,164,146,11,720,180
117.4,411,62,128,451,70,159,180,11,611,186
117.45,411,62,128,430,68,151,180,12,478,170
117.5,411,62,128,405,65,142,179,12,379,162
117.55,412,62,128,380,63,132,175,14,314,153
117.6,411,62,127,346,60,119,165,17,255,141
117.65,411,62,127,328,58,112,139,17,233,139
117.7,411,62,127,317,57,107,99,14,221,134
117.75,411,62,127,318,57,108,66,11,222,132
117.8,411,62,128,312,56,105,46,10,215,130
117.85,411,62,128,320,57,108,31,9,223,126
117.9,412,62,128,320,57,108,24,9,223,127
117.95,412,62,128,323,57,110,21,8,227,128
118,412,62,128,331,58,113,20,7,236,128
118.05,412,62,128,336,59,115,19,7,242,130
118.1,412,62,128,350,60,120,18,7,260,128
118.15,413,62,128,360,61,124,19,7,277,128
118.2,412,62,128,378,63,131,16,4,308,130
118.25,412,62,128,396,65,138,16,4,350,133
118.3,413,62,128,410,66,144,15,4,394,136
118.35,413,62,127,431,68,152,16,3,472,139
118.4,413,62,127,442,69,157,19,3,536,143
118.45,413,62,127,461,71,164,26,3,667,147
118.5,413,62,127,469,72,168,28,4,777,152
118.55,414,62,128,472,72,168,44,8,798,155
118.6,415,63,128,470,72,168,86,12,775,154
118.65,416,63,129,462,71,164,144,18,677,155
118.7,416,63,129,440,69,155,180,19,515,157
118.75,416,63,129,417,67,146,180,19,411,153
118.8,416,63,129,386,64,134,180,18,321,145
118.85,416,63,129,345,60,119,173,22,252,138
118.9,416,63,128,333,59,114,145,24,236,134
118.95,416,63,128,321,57,109,102,20,223,131
119,416,63,128,315,57,107,62,15,217,130
119.05,417,63,128,314,57,106,44,10,216,129
119.1,416,63,128,316,57,107,34,10,218,129
119.15,416,63,128,313,57,106,25,7,215,128
119.2,415,62,127,322,57,110,19,4,225,129
119.25,415,62,127,333,59,114,14,1,237,131
119.3,415,62,127,350,60,121,11,1,259,134
119.35,415,62,127,362,62,126,10,2,277,135
119.4,415,62,127,383,63,134,10,2,315,137
119.45,416,62,127,396,65,139,11,2,345,140
119.5,416,62,127,418,67,148,10,2,410,144
119.55,416,62,127,432,68,153,12,2,465,154
119.6,416,62,128,449,70,160,16,3,556,161
119.65,417,63,128,461,71,165,25,4,641,166
119.7,417,63,128,472,72,169,34,4,753,182
119.75,418,63,129,476,72,170,52,6,797,187
119.8,419,63,130,476,73,171,82,7,794,182
119.85,419,63,130,473,72,169,132,11,754,178
119.9,419,63,130,456,71,163,180,14,593,171
119.95,419,63,130,439,69,155,180,14,486,159
120,419,63,130,411,66,145,180,13,379,151
120.05,419,63,130,388,64,136,178,17,322,149
120.1,420,63,130,358,61,124,165,17,267,147
120.15,420,63,130,344,59,118,125,15,248,143
120.2,420,63,130,339,59,116,95,16,242,136
120.25,420,63,130,332,58,113,72,11,233,136
120.3,420,63,130,340,59,117,49,9,242,136
120.35,421,64,131,342,59,117,33,8,245,136
120.4,421,64,131,359,61,124,22,7,268,137
120.45,420,64,130,374,62,130,18,7,292,138
120.5,420,63,130,388,64,136,18,7,319,140
120.55,421,63,130,407,65,143,20,7,366,145
120.6,421,63,130,423,67,150,20,6,414,149
120.65,421,63,129,442,69,157,18,5,494,153
120.7,421,63,128,453,70,161,21,5,553,157
120.75,421,63,128,468,71,167,29,5,665,171
120.8,421,63,128,477,72,170,42,7,751,180
120.85,421,63,128,480,73,172,52,8,795,180
120.9,422,63,128,480,72,172,86,8,793,185
120.95,422,63,129,479,72,171,122,9,769,204
121,422,63,129,477,72,170,176,10,745,203
121.05,422,63,129,469,71,167,180,10,660,186
121.1,422,63,129,455,70,162,180,10,558,184
121.15,422,63,129,437,68,155,180,10,463,175
121.2,422,63,128,417,66,147,179,11,386,171
121.25,422,63,128,394,64,138,177,11,327,166
121.3,422,63,128,376,63,131,172,12,291,157
121.35,423,63,128,352,60,122,148,13,256,151
121.4,423,63,128,346,60,119,114,12,248,144
121.45,423,63,129,333,59,114,90,15,232,140
121.5,423,63,129,331,58,113,63,13,230,141
121.55,424,63,129,330,58,113,48,13,229,140
121.6,424,63,128,337,59,116,37,9,237,143
121.65,424,63,128,340,59,117,35,10,240,141
121.7,424,63,128,350,60,121,31,10,253,143
121.75,424,63,128,361,61,126,29,10,267,143
121.8,424,62,128,380,63,133,21,6,298,146
121.85,424,62,128,399,65,141,14,4,335,148
121.9,424,62,128,417,67,148,16,4,380,155
121.95,424,62,128,435,68,155,13,4,444,162
122,424,62,128,452,70,162,16,4,515,169
122.05,424,63,128,468,72,168,22,4,625,172
122.1,424,63,128,482,73,174,24,4,751,181
122.15,425,63,128,486,73,175,37,4,800,183
122.2,425,63,128,486,73,175,49,4,800,184
122.25,426,63,129,487,74,176,73,4,800,192
122.3,426,63,129,486,73,175,103,5,795,191
122.35,427,63,129,484,73,174,144,6,759,197
122.4,427,63,129,473,72,170,180,8,656,188
122.45,427,63,129,457,71,164,180,8,541,181
122.5,427,63,129,443,69,158,179,7,472,170
122.55,427,63,129,425,68,151,179,9,402,167
122.6,427,63,129,400,65,141,177,10,334,165
122.65,427,63,129,376,63,132,175,12,288,156
122.7,427,63,129,350,60,121,152,13,250,148
122.75,428,63,129,348,60,120,122,10,248,145
122.8,427,63,129,336,59,116,89,9,234,143
122.85,428,63,129,342,60,118,60,8,240,142
122.9,427,63,129,351,60,122,44,7,251,141
122.95,428,63,129,355,61,123,33,7,256,141
123,428,63,129,361,61,126,27,6,264,141
123.05,428,63,129,376,63,132,27,7,286,142
123.1,428,63,129,387,64,136,20,7,306,147
123.15,429,63,130,414,67,148,17,6,364,153
123.2,429,63,130,425,68,152,18,7,394,153
123.25,429,63,130,449,70,161,20,7,482,159
123.3,430,63,130,459,71,165,25,8,532,163
123.35,430,63,130,477,73,173,33,9,658,174
123.4,430,63,130,486,74,176,41,9,734,179
123.45,430,63,131,491,74,178,59,10,797,185
123.5,431,63,131,489,74,177,90,12,765,189
123.55,431,63,131,484,74,175,130,18,712,189
123.6,431,63,132,480,73,174,176,25,668,197
123.65,431,63,132,462,72,167,180,26,540,191
123.7,431,63,132,445,70,160,180,26,459,176
123.75,431,63,132,426,68,152,180,29,392,173
123.8,431,63,132,411,66,146,177,30,350,167
123.85,432,63,132,390,64,137,174,28,306,161
123.9,431,63,132,370,62,129,165,29,274,154
123.95,431,63,132,356,61,124,135,26,255,146
124,431,64,132,355,61,123,105,24,254,145
124.05,431,64,132,354,61,123,79,20,252,144
124.1,432,64,132,359,61,125,62,18,258,147
124.15,432,64,132,373,63,131,46,13,277,146
124.2,432,64,132,382,63,134,36,12,292,145
124.25,432,64,132,400,65,141,29,9,323,146
124.3,432,64,132,412,66,146,29,10,349,151
124.35,433,64,133,428,68,153,32,10,391,156
124.4,433,64,133,445,70,159,31,9,447,159
124.45,433,64,133,458,71,165,38,9,501,161
124.5,433,64,133,471,72,170,44,10,570,166
124.55,434,64,133,479,73,173,59,13,628,173
124.6,434,64,133,489,74,177,73,17,701,174
124.65,434,64,133,492,74,178,96,24,735,187
124.7,435,64,133,497,75,181,126,27,779,196
124.75,435,64,133,492,75,178,169,28,729,189
124.8,435,64,133,487,74,177,180,28,678,194
124.85,435,64,133,475,73,172,180,28,589,180
124.9,435,64,133,469,72,169,180,28,547,182
124.95,435,64,133,457,71,165,180,28,488,175
125,435,64,134,440,69,158,180,28,423,172
125.05,435,64,134,429,68,153,179,28,387,168
125.1,435,64,134,406,66,144,179,29,332,161
125.15,436,64,134,398,65,141,169,29,316,160
125.2,436,64,134,376,63,132,157,31,279,154
125.25,436,64,134,369,62,129,133,26,269,148
125.3,436,64,134,357,61,124,117,26,253,150
125.35,436,64,134,367,62,128,90,23,266,152
125.4,436,64,134,371,63,130,63,20,271,152
125.45,436,64,134,383,64,135,39,15,288,155
125.5,436,64,133,404,66,143,33,17,325,162
125.55,437,64,134,415,67,148,26,11,348,162
125.6,437,64,134,441,70,158,29,13,419,172
125.65,437,64,134,449,70,162,27,11,447,172
125.7,438,64,135,473,73,171,32,12,555,179
125.75,439,64,135,478,73,173,44,14,581,185
125.8,439,64,135,493,75,179,51,14,698,198
125.85,439,64,135,498,75,181,73,18,740,198
125.9,440,64,136,498,75,181,99,19,737,203
125.95,440,64,136,501,76,183,137,22,760,214
126,440,64,136,488,74,177,180,29,646,212
126.05,440,64,136,485,74,176,180,29,626,209
126.1,440,64,136,464,72,168,180,29,501,194
126.15,440,64,136,443,70,159,180,32,420,179
126.2,440,65,136,419,67,149,174,30,354,174
126.25,440,65,136,399,65,141,175,30,313,167
126.3,441,65,136,385,64,136,157,26,289,162
126.35,441,65,136,372,63,131,138,26,271,155
126.4,441,65,137,364,62,127,105,24,260,154
126.45,441,65,137,356,61,124,79,23,251,153
126.5,441,65,137,367,62,129,51,19,265,155
126.55,440,65,136,368,62,128,41,17,265,151
126.6,441,65,136,387,64,136,33,15,293,152
126.65,441,64,136,393,65,139,33,15,303,152
126.7,441,64,136,412,66,146,29,14,339,156
126.75,442,64,136,423,67,151,27,11,363,160
126.8,442,64,136,430,68,154,34,11,382,166
126.85,441,64,135,448,70,161,37,10,435,171
126.9,441,64,135,457,71,164,42,10,469,174
126.95,442,64,135,476,73,172,46,10,559,188
127,443,64,136,477,73,172,56,8,563,189
127.05,443,64,136,486,74,176,80,8,624,199
127.1,443,64,136,484,73,175,97,8,603,200
127.15,444,65,136,479,73,173,136,9,571,204
127.2,444,65,136,463,71,167,170,9,488,191
127.25,444,65,136,437,69,156,180,9,396,176
127.3,444,65,136,414,66,147,180,9,340,171
127.35,445,65,137,376,63,131,172,10,275,160
127.4,445,65,137,359,61,124,160,10,254,154
127.45,445,65,137,344,59,119,121,10,237,148
127.5,445,65,137,332,58,114,72,9,225,143
127.55,446,64,136,341,59,117,42,7,234,146
127.6,447,64,138,347,60,120,24,5,240,147
127.65,448,64,137,362,61,126,18,4,257,148
127.7,448,64,137,366,62,127,17,5,261,148
127.75,449,65,137,388,64,136,15,5,292,151
127.8,449,65,137,396,64,139,17,6,304,151
127.85,450,65,138,418,66,148,17,6,347,153
127.9,451,65,139,434,68,154,17,5,385,158
127.95,451,65,140,449,69,160,22,5,432,160
128,453,66,141,459,70,164,31,8,467,169
128.05,453,66,141,467,71,167,41,10,498,173
128.1,453,66,142,479,72,172,55,12,555,194
128.15,453,66,142,474,72,170,71,18,530,187
128.2,454,66,142,483,73,174,91,18,575,191
128.25,454,66,142,475,72,171,117,24,533,193
128.3,454,66,142,468,72,168,140,25,497,193
128.35,454,66,142,433,68,154,180,32,378,184
128.4,455,66,143,403,65,142,180,32,314,168
128.45,455,66,142,376,63,131,176,33,272,164
128.5,455,66,143,349,60,121,141,33,240,151
128.55,455,66,143,332,58,114,108,30,224,149
128.6,455,66,143,333,59,115,56,19,225,145
128.65,455,66,143,345,60,119,38,15,236,147
128.7,456,66,143,348,60,120,19,10,239,146
128.75,456,66,144,360,61,125,13,6,252,147
128.8,456,66,144,378,63,132,9,6,274,147
128.85,456,66,144,391,64,138,10,6,293,148
128.9,456,66,144,413,66,146,12,6,331,153
128.95,457,66,144,425,68,151,13,6,356,154
129,457,66,145,452,70,162,13,5,427,159
129.05,458,67,146,465,71,167,15,5,474,165
129.1,458,67,146,487,73,176,14,5,584,172
129.15,458,67,146,503,75,182,19,5,694,180
129.2,459,67,147,513,76,186,33,5,799,196
129.25,459,67,147,513,76,186,55,5,797,201
129.3,460,67,148,513,76,186,86,7,799,216
129.35,460,68,148,504,75,182,141,10,702,209
129.4,460,68,148,478,73,172,180,10,535,195
129.45,460,68,148,445,69,159,180,10,406,183
129.5,460,68,149,408,66,144,180,10,321,169
129.55,461,68,149,377,63,132,166,13,272,160
129.6,461,68,149,351,60,122,136,16,242,153
129.65,461,68,149,347,60,120,88,15,238,149
129.7,461,68,149,348,60,120,46,8,238,148
129.75,461,68,150,354,61,123,19,6,245,148
129.8,461,68,149,369,62,129,21,6,262,147
129.85,460,68,150,376,63,132,15,4,271,148
129.9,460,68,150,394,64,139,16,4,296,149
129.95,460,68,150,398,65,140,16,4,303,149
130,461,68,150,421,67,149,16,4,344,151
130.05,461,68,150,431,68,153,19,3,366,154
130.1,461,68,150,451,70,161,20,3,421,158
130.15,461,68,150,468,71,168,22,3,483,160
130.2,461,68,150,480,73,173,29,3,539,165
130.25,462,68,151,494,74,178,41,5,619,167
130.3,462,68,151,497,74,180,58,6,635,175
130.35,462,68,151,499,74,180,92,8,647,173
130.4,463,68,151,484,73,174,136,11,552,174
130.45,463,68,151,464,71,166,172,15,461,173
130.5,463,68,151,426,68,151,178,17,351,167
130.55,463,68,151,383,63,134,176,17,278,159
130.6,463,68,151,366,62,127,150,18,257,155
130.65,463,68,151,339,59,116,100,16,229,147
130.7,463,68,151,342,59,118,59,12,232,148
130.75,463,68,151,341,59,117,30,8,231,145
130.8,463,68,151,351,60,121,15,5,241,144
130.85,463,68,151,361,61,125,9,3,251,145
130.9,462,68,150,378,63,132,6,2,271,145
130.95,461,68,149,395,64,138,4,1,295,147
131,461,68,149,408,66,144,5,1,317,151
131.05,460,68,148,436,68,155,6,2,374,156
131.1,460,68,148,451,70,161,5,2,414,158
131.15,460,68,149,481,72,173,4,2,528,169
131.2,460,68,149,494,74,178,4,2,601,175
131.25,460,68,149,517,76,187,6,2,794,186
131.3,461,68,149,518,76,188,10,2,800,190
131.35,462,68,149,518,76,188,18,2,800,190
131.4,462,68,150,518,76,188,27,2,798,192
131.45,462,68,149,519,76,188,40,2,800,191
131.5,462,68,150,519,76,188,66,3,798,195
131.55,463,68,150,514,76,187,96,5,747,199
131.6,463,68,150,507,75,184,147,12,688,195
131.65,463,68,150,468,71,168,180,16,467,181
131.7,464,68,150,419,67,148,179,17,334,168
131.75,464,68,150,367,62,128,180,22,257,153
131.8,464,69,150,337,59,116,150,21,227,148
131.85,464,68,150,320,57,109,94,17,212,142
131.9,464,68,150,314,57,107,39,5,208,141
131.95,464,68,150,326,58,111,16,2,217,141
132,464,68,150,331,58,113,8,3,221,141
132.05,464,68,151,352,60,122,4,2,240,142
132.1,464,69,151,357,61,124,2,1,245,142
132.15,464,69,152,376,63,131,5,3,266,143
132.2,464,69,152,385,63,135,5,3,278,143
132.25,465,69,152,406,66,143,7,3,308,144
132.3,465,69,152,425,67,151,7,3,343,145
132.35,465,69,152,436,68,155,9,3,367,148
132.4,465,70,152,466,71,167,10,3,450,152
132.45,465,69,152,473,72,170,15,3,477,154
132.5,466,69,152,500,74,180,22,3,606,164
132.55,466,69,152,499,74,180,32,3,601,167
132.6,467,69,152,515,76,187,51,3,718,179
132.65,467,69,153,511,75,185,80,4,679,183
132.7,467,70,153,502,75,182,123,6,618,186
132.75,468,70,153,472,72,170,179,7,469,173
132.8,468,70,153,425,67,151,179,7,340,160
132.85,468,70,153,394,64,138,175,8,288,155
132.9,468,70,153,374,62,131,145,8,263,155
132.95,468,70,153,359,61,124,96,7,246,151
133,468,70,154,365,62,127,53,7,253,153
133.05,468,70,153,369,62,128,32,6,257,151
133.1,469,70,154,380,63,133,19,5,270,150
133.15,469,70,154,400,65,140,12,4,297,154
133.2,469,70,154,414,66,146,11,3,319,156
133.25,469,70,154,437,68,155,12,3,363,158
133.3,469,70,155,451,69,160,13,3,396,162
133.35,469,70,155,475,72,169,14,3,472,165
133.4,470,70,155,486,73,174,21,4,516,174
133.45,470,70,155,501,74,180,25,4,597,175
133.5,470,70,155,512,75,184,43,6,668,190
133.55,471,70,155,514,76,185,58,6,680,189
133.6,471,70,155,517,76,186,93,8,709,191
133.65,471,70,155,499,74,179,137,10,580,187
133.7,472,70,156,474,72,169,180,18,468,188
133.75,472,70,156,424,67,150,180,18,336,176
133.8,472,70,155,389,64,136,173,16,280,164
133.85,472,70,155,360,61,125,149,17,247,154
133.9,472,70,155,347,60,120,105,15,234,152
133.95,472,70,156,338,59,116,52,12,226,149
134,473,70,156,337,59,116,27,9,225,149
134.05,474,70,156,344,59,118,18,8,231,148
134.1,474,71,157,351,60,121,11,5,238,149
134.15,474,70,156,365,61,127,8,5,252,150
134.2,473,71,157,379,63,132,7,4,267,154
134.25,474,71,157,399,65,140,6,4,294,159
134.3,474,71,157,420,67,148,6,3,328,164
134.35,473,70,154,443,69,157,4,2,373,170
134.4,473,70,154,464,71,166,4,2,432,173
